StudentID,CourseID,Semester,Year,Grade
20255156,C3896,الفصل الأول,2021,97
20252506,C9681,الفصل الثاني,2020,93
20254556,C9959,الفصل الثاني,2023,79
20256339,C9536,الفصل الأول,2022,54
20250534,C3881,الفصل الثاني,2021,64
20251839,C5537,الفصل الأول,2022,83
20254613,C5861,الفصل الثاني,2021,67
20250418,C7957,الفصل الثاني,2022,50
20253613,C7679,الفصل الثاني,2023,94
20258992,C1624,الفصل الثاني,2021,61
20253398,C9343,الفصل الأول,2021,87
20253327,C6782,الفصل الثاني,2021,68
20253200,C3945,الفصل الأول,2023,69
20255986,C7404,الفصل الثاني,2021,59
20256520,C6042,الفصل الثاني,2023,84
20255191,C4141,الفصل الثاني,2020,81
20257301,C2318,الفصل الأول,2021,67
20252576,C7029,الفصل الثاني,2021,64
20252506,C6218,الفصل الثاني,2020,77
20255863,C2010,الفصل الأول,2020,81
20252852,C5251,الفصل الثاني,2022,65
20258723,C5669,الفصل الثاني,2021,72
20256975,C3482,الفصل الأول,2023,73
20250932,C8856,الفصل الأول,2020,80
20252385,C1255,الفصل الأول,2023,96
20252533,C3736,الفصل الثاني,2020,65
20257240,C3943,الفصل الثاني,2020,53
20255347,C0496,الفصل الأول,2020,62
20259178,C9802,الفصل الثاني,2022,50
20251987,C5369,الفصل الثاني,2022,91
20253178,C6701,الفصل الأول,2023,59
20258710,C0884,الفصل الثاني,2023,82
20259302,C8513,الفصل الأول,2021,58
20258597,C1188,الفصل الثاني,2022,87
20250359,C8723,الفصل الثاني,2023,71
20256105,C1141,الفصل الثاني,2020,78
20251495,C9211,الفصل الأول,2021,91
20257820,C5043,الفصل الأول,2021,83
20255782,C6326,الفصل الثاني,2021,58
20256764,C2685,الفصل الأول,2022,77
20258504,C0658,الفصل الأول,2022,61
20256268,C6569,الفصل الثاني,2023,86
20255464,C6576,الفصل الأول,2023,85
20259392,C8603,الفصل الثاني,2021,85
20250420,C5035,الفصل الثاني,2021,54
20259125,C1852,الفصل الثاني,2020,86
20256552,C2925,الفصل الأول,2023,65
20251528,C2187,الفصل الثاني,2020,69
20258768,C6745,الفصل الأول,2021,74
20251396,C2429,الفصل الأول,2021,76
20255909,C8353,الفصل الأول,2022,74
20253702,C4096,الفصل الثاني,2020,84
20258956,C2500,الفصل الثاني,2021,89
20250827,C8712,الفصل الثاني,2020,50
20254023,C7965,الفصل الأول,2023,57
20253487,C6852,الفصل الثاني,2022,59
20254424,C2477,الفصل الأول,2021,58
20251003,C8829,الفصل الأول,2022,75
20251626,C4711,الفصل الثاني,2022,92
20254852,C0979,الفصل الثاني,2021,86
20255998,C7227,الفصل الثاني,2022,60
20258395,C8670,الفصل الثاني,2021,86
20254111,C8351,الفصل الأول,2022,91
20256603,C1831,الفصل الأول,2020,64
20256710,C5016,الفصل الأول,2022,81
20256665,C7989,الفصل الثاني,2022,79
20255306,C7408,الفصل الثاني,2020,73
20250695,C6252,الفصل الأول,2023,77
20255292,C0280,الفصل الأول,2021,59
20250349,C2745,الفصل الثاني,2020,83
20250586,C5954,الفصل الأول,2021,97
20256324,C3480,الفصل الثاني,2020,63
20250224,C3855,الفصل الثاني,2020,85
20258032,C8525,الفصل الثاني,2021,61
20254240,C6633,الفصل الثاني,2020,60
20253871,C9617,الفصل الثاني,2022,73
20257936,C5896,الفصل الأول,2020,72
20257088,C9079,الفصل الثاني,2022,51
20254205,C9233,الفصل الأول,2020,75
20255326,C9815,الفصل الأول,2021,98
20257951,C0890,الفصل الثاني,2020,78
20256380,C6876,الفصل الثاني,2022,96
20253207,C0990,الفصل الأول,2022,62
20259566,C7845,الفصل الأول,2020,55
20258239,C1916,الفصل الأول,2022,83
20257392,C7899,الفصل الأول,2023,92
20254888,C9404,الفصل الأول,2022,58
20254306,C0449,الفصل الأول,2021,73
20259876,C3998,الفصل الأول,2023,60
20256371,C6053,الفصل الأول,2021,70
20251505,C4370,الفصل الأول,2022,51
20254664,C1373,الفصل الأول,2023,72
20254734,C0521,الفصل الأول,2022,93
20250405,C0847,الفصل الأول,2023,62
20257246,C7301,الفصل الأول,2020,68
20257816,C8095,الفصل الثاني,2023,76
20254963,C8907,الفصل الثاني,2023,58
20259050,C6472,الفصل الثاني,2022,62
20259494,C0832,الفصل الثاني,2023,67
20257832,C7498,الفصل الأول,2022,75
20252123,C8130,الفصل الثاني,2023,97
20257135,C7952,الفصل الثاني,2021,90
20254467,C8010,الفصل الأول,2021,62
20258328,C4805,الفصل الأول,2020,96
20259396,C2643,الفصل الثاني,2021,88
20256082,C7205,الفصل الثاني,2022,52
20251986,C1243,الفصل الأول,2020,65
20250199,C7314,الفصل الأول,2022,94
20250893,C7121,الفصل الأول,2023,93
20254383,C5722,الفصل الأول,2021,84
20253617,C1248,الفصل الأول,2022,61
20258621,C8865,الفصل الأول,2020,65
20253454,C1430,الفصل الثاني,2023,53
20254658,C5270,الفصل الثاني,2023,68
20257276,C7827,الفصل الثاني,2022,57
20251577,C9885,الفصل الثاني,2022,70
20259093,C9723,الفصل الأول,2022,95
20255320,C1040,الفصل الأول,2020,84
20257183,C5547,الفصل الثاني,2020,77
20255632,C0500,الفصل الأول,2020,56
20259422,C9959,الفصل الثاني,2021,89
20256786,C9333,الفصل الأول,2020,90
20251416,C9691,الفصل الأول,2021,69
20253236,C1830,الفصل الأول,2021,61
20256989,C2600,الفصل الثاني,2020,69
20256178,C8491,الفصل الثاني,2022,54
20255214,C7362,الفصل الثاني,2020,53
20255355,C4428,الفصل الثاني,2020,80
20250986,C6250,الفصل الثاني,2023,88
20254865,C0789,الفصل الأول,2021,92
20251637,C4235,الفصل الأول,2020,77
20258759,C3986,الفصل الأول,2021,54
20259546,C2302,الفصل الأول,2023,72
20258919,C7015,الفصل الأول,2020,71
20254377,C7755,الفصل الأول,2023,83
20258779,C9509,الفصل الأول,2023,83
20258430,C0866,الفصل الأول,2023,81
20257044,C6468,الفصل الأول,2020,62
20250302,C3721,الفصل الأول,2021,100
20256138,C6638,الفصل الثاني,2021,71
20256358,C1864,الفصل الثاني,2022,76
20254410,C7291,الفصل الأول,2022,83
20256990,C6095,الفصل الأول,2022,76
20256555,C9860,الفصل الأول,2020,69
20255876,C9731,الفصل الثاني,2022,82
20252424,C8449,الفصل الأول,2021,52
20251006,C8019,الفصل الأول,2022,72
20256535,C0509,الفصل الثاني,2023,98
20258623,C6506,الفصل الأول,2021,61
20255425,C9781,الفصل الثاني,2023,69
20258916,C2274,الفصل الثاني,2023,54
20251329,C8852,الفصل الأول,2023,67
20251123,C0575,الفصل الثاني,2020,100
20259765,C9041,الفصل الأول,2022,61
20253321,C8588,الفصل الأول,2021,63
20257145,C3629,الفصل الأول,2021,94
20251977,C7433,الفصل الثاني,2020,50
20259032,C4513,الفصل الأول,2021,83
20257764,C0825,الفصل الثاني,2022,93
20253116,C0514,الفصل الثاني,2023,58
20259738,C1614,الفصل الأول,2023,82
20259786,C2112,الفصل الأول,2022,88
20250130,C2743,الفصل الأول,2022,98
20254720,C0060,الفصل الأول,2023,98
20250727,C1830,الفصل الثاني,2022,52
20250616,C6262,الفصل الأول,2021,59
20250115,C6029,الفصل الثاني,2023,81
20250705,C2212,الفصل الأول,2021,56
20253642,C9003,الفصل الثاني,2021,81
20258026,C8027,الفصل الثاني,2023,74
20255073,C8192,الفصل الثاني,2021,69
20252022,C9169,الفصل الثاني,2023,74
20251763,C7380,الفصل الثاني,2022,100
20257136,C0505,الفصل الثاني,2022,53
20257973,C8357,الفصل الثاني,2023,95
20252855,C5188,الفصل الثاني,2021,81
20251977,C3106,الفصل الثاني,2021,81
20257006,C9404,الفصل الثاني,2022,75
20251694,C2679,الفصل الثاني,2020,77
20250485,C7170,الفصل الثاني,2020,74
20251273,C0733,الفصل الأول,2021,99
20259649,C0201,الفصل الأول,2022,57
20252682,C2716,الفصل الأول,2020,90
20254005,C3015,الفصل الثاني,2022,75
20252357,C8993,الفصل الأول,2021,88
20254879,C2033,الفصل الثاني,2023,70
20251980,C8951,الفصل الثاني,2020,80
20256447,C5039,الفصل الثاني,2020,96
20252274,C4680,الفصل الأول,2020,75
20259398,C6247,الفصل الأول,2022,80
20253208,C5261,الفصل الأول,2021,71
20256347,C9507,الفصل الثاني,2023,52
20255529,C9112,الفصل الأول,2023,50
20251450,C2459,الفصل الأول,2023,54
20250548,C2519,الفصل الأول,2023,98
20259606,C6588,الفصل الأول,2020,90
20253672,C1305,الفصل الثاني,2023,82
20254786,C2103,الفصل الأول,2023,72
20252928,C6129,الفصل الثاني,2022,98
20252172,C8001,الفصل الأول,2022,85
20259544,C3788,الفصل الأول,2021,63
20257132,C0155,الفصل الأول,2020,98
20253227,C3514,الفصل الثاني,2022,86
20259604,C0767,الفصل الأول,2022,63
20252583,C5490,الفصل الثاني,2020,75
20257819,C6491,الفصل الأول,2023,59
20250930,C3802,الفصل الثاني,2023,74
20255188,C0234,الفصل الثاني,2021,86
20254147,C0830,الفصل الأول,2020,81
20250826,C3495,الفصل الثاني,2021,97
20254970,C8154,الفصل الثاني,2021,60
20257686,C5993,الفصل الأول,2022,62
20255741,C6459,الفصل الأول,2022,65
20255202,C8613,الفصل الأول,2023,55
20251937,C1634,الفصل الأول,2021,93
20253745,C0355,الفصل الثاني,2020,55
20257602,C3425,الفصل الأول,2020,87
20254670,C2088,الفصل الثاني,2020,55
20255303,C2020,الفصل الثاني,2023,99
20250403,C9533,الفصل الأول,2021,51
20252530,C5717,الفصل الأول,2022,99
20255808,C2573,الفصل الأول,2021,68
20252963,C9363,الفصل الثاني,2020,52
20253731,C6172,الفصل الأول,2023,80
20251632,C6174,الفصل الأول,2021,90
20254282,C9626,الفصل الثاني,2022,58
20253386,C1052,الفصل الثاني,2021,83
20253399,C1857,الفصل الثاني,2022,97
20252509,C1680,الفصل الثاني,2020,100
20259979,C0996,الفصل الثاني,2021,59
20252782,C4547,الفصل الأول,2020,86
20253052,C8904,الفصل الثاني,2021,53
20251446,C9402,الفصل الثاني,2023,58
20254812,C7783,الفصل الأول,2021,50
20254494,C1604,الفصل الأول,2022,83
20254897,C3891,الفصل الأول,2020,97
20252760,C6384,الفصل الأول,2020,89
20257302,C3749,الفصل الثاني,2021,72
20251181,C9181,الفصل الثاني,2023,80
20253449,C7859,الفصل الثاني,2023,71
20258428,C0593,الفصل الثاني,2020,72
20253596,C9054,الفصل الثاني,2020,51
20259536,C6182,الفصل الثاني,2023,51
20256144,C8310,الفصل الأول,2020,50
20255647,C7214,الفصل الأول,2020,92
20250563,C8088,الفصل الثاني,2023,89
20254383,C1756,الفصل الأول,2023,76
20259006,C6393,الفصل الثاني,2020,94
20258842,C6236,الفصل الثاني,2021,54
20258216,C2043,الفصل الثاني,2022,55
20254520,C2724,الفصل الثاني,2023,68
20255960,C1580,الفصل الأول,2023,51
20257682,C5305,الفصل الثاني,2023,69
20251415,C6965,الفصل الأول,2021,75
20256621,C4286,الفصل الثاني,2020,53
20253368,C5841,الفصل الأول,2021,86
20253959,C8849,الفصل الأول,2022,72
20250903,C8633,الفصل الأول,2021,52
20251857,C7097,الفصل الأول,2022,61
20251534,C6301,الفصل الأول,2020,55
20256901,C1324,الفصل الثاني,2023,56
20257262,C2109,الفصل الثاني,2021,83
20257458,C2186,الفصل الأول,2022,64
20253820,C8222,الفصل الأول,2022,91
20256865,C9756,الفصل الثاني,2020,80
20257388,C0466,الفصل الأول,2023,87
20257791,C1807,الفصل الثاني,2020,73
20259551,C0845,الفصل الثاني,2021,99
20258290,C6138,الفصل الأول,2021,61
20252085,C9740,الفصل الثاني,2021,79
20259153,C6709,الفصل الثاني,2022,50
20252463,C2786,الفصل الثاني,2022,71
20257670,C7634,الفصل الأول,2021,53
20251641,C3655,الفصل الأول,2020,54
20259198,C1089,الفصل الأول,2020,87
20258627,C9104,الفصل الأول,2021,85
20256175,C9524,الفصل الأول,2022,100
20250331,C3191,الفصل الأول,2021,90
20253607,C9881,الفصل الثاني,2023,90
20250661,C5172,الفصل الأول,2020,92
20257973,C5477,الفصل الثاني,2021,91
20252794,C0292,الفصل الثاني,2021,76
20250492,C0145,الفصل الأول,2020,54
20250582,C1244,الفصل الأول,2020,70
20253779,C0197,الفصل الأول,2023,63
20259435,C8306,الفصل الأول,2020,92
20256420,C5453,الفصل الثاني,2021,59
20257814,C4454,الفصل الثاني,2023,62
20259314,C8200,الفصل الثاني,2023,99
20251420,C1377,الفصل الأول,2020,77
20254947,C8521,الفصل الثاني,2021,70
20257364,C6461,الفصل الثاني,2020,93
20259334,C7655,الفصل الثاني,2023,96
20255462,C2803,الفصل الأول,2021,66
20257861,C0990,الفصل الثاني,2020,99
20257956,C8612,الفصل الثاني,2020,55
20252772,C3905,الفصل الثاني,2022,96
20254366,C8936,الفصل الأول,2022,85
20256911,C7147,الفصل الثاني,2023,66
20254047,C5752,الفصل الثاني,2023,96
20252090,C2609,الفصل الأول,2023,60
20258053,C7276,الفصل الأول,2023,67
20253166,C0798,الفصل الثاني,2021,59
20254629,C6430,الفصل الثاني,2021,92
20254601,C3953,الفصل الثاني,2023,81
20253975,C6838,الفصل الأول,2023,64
20258401,C9614,الفصل الثاني,2022,93
20252971,C9389,الفصل الثاني,2023,79
20257702,C1022,الفصل الأول,2023,73
20252935,C7140,الفصل الأول,2023,91
20251806,C7103,الفصل الأول,2023,59
20258225,C3121,الفصل الأول,2021,86
20251947,C2109,الفصل الثاني,2022,66
20259503,C4468,الفصل الأول,2021,80
20253290,C6246,الفصل الأول,2023,59
20250958,C1162,الفصل الثاني,2022,74
20258332,C3951,الفصل الثاني,2023,81
20250917,C9961,الفصل الثاني,2020,92
20256831,C6189,الفصل الأول,2022,56
20258640,C9585,الفصل الثاني,2022,73
20257854,C2677,الفصل الأول,2020,68
20256831,C8996,الفصل الثاني,2021,76
20252983,C8413,الفصل الثاني,2021,82
20250533,C5202,الفصل الثاني,2021,56
20258455,C0407,الفصل الثاني,2021,66
20258620,C5144,الفصل الثاني,2022,72
20256566,C2635,الفصل الثاني,2020,66
20257433,C7324,الفصل الثاني,2023,55
20258659,C3185,الفصل الثاني,2022,74
20258669,C7522,الفصل الأول,2022,98
20253216,C7353,الفصل الأول,2022,91
20250747,C9508,الفصل الأول,2023,96
20258308,C8712,الفصل الأول,2020,65
20259599,C1173,الفصل الثاني,2023,82
20256837,C3386,الفصل الأول,2023,57
20256785,C3662,الفصل الثاني,2020,91
20254965,C0005,الفصل الثاني,2022,82
20251027,C7687,الفصل الأول,2021,75
20258315,C8343,الفصل الثاني,2021,87
20253631,C8027,الفصل الأول,2021,93
20258649,C3905,الفصل الأول,2020,70
20250691,C4175,الفصل الأول,2023,59
20254423,C8620,الفصل الأول,2022,83
20252225,C6946,الفصل الثاني,2021,73
20256275,C7327,الفصل الثاني,2023,66
20259485,C7888,الفصل الثاني,2021,70
20254939,C4906,الفصل الأول,2022,100
20256105,C7569,الفصل الأول,2020,78
20253548,C3071,الفصل الثاني,2023,81
20251891,C8740,الفصل الثاني,2022,56
20259672,C7667,الفصل الثاني,2021,81
20253555,C7429,الفصل الثاني,2023,51
20255144,C3976,الفصل الثاني,2022,81
20252119,C7312,الفصل الثاني,2022,98
20253713,C0922,الفصل الثاني,2020,92
20259273,C4438,الفصل الأول,2023,59
20254983,C4200,الفصل الثاني,2021,77
20255619,C4103,الفصل الثاني,2021,94
20257048,C6278,الفصل الأول,2020,80
20255007,C7112,الفصل الثاني,2020,84
20252940,C2186,الفصل الثاني,2023,81
20251221,C8132,الفصل الثاني,2023,96
20250485,C2996,الفصل الثاني,2022,59
20256996,C6500,الفصل الثاني,2022,87
20251323,C0787,الفصل الثاني,2023,76
20258591,C2728,الفصل الثاني,2023,50
20256635,C6981,الفصل الثاني,2020,73
20250474,C0715,الفصل الثاني,2023,57
20258286,C1819,الفصل الثاني,2023,64
20253767,C5768,الفصل الثاني,2022,72
20255653,C1588,الفصل الأول,2022,53
20253927,C5166,الفصل الثاني,2020,98
20256099,C8552,الفصل الأول,2023,73
20252154,C3635,الفصل الأول,2023,67
20257852,C1659,الفصل الثاني,2021,68
20253513,C3927,الفصل الأول,2023,67
20252337,C5570,الفصل الثاني,2023,67
20255536,C9347,الفصل الأول,2022,54
20257608,C6895,الفصل الأول,2020,75
20258321,C5108,الفصل الأول,2023,70
20255926,C1797,الفصل الأول,2021,79
20254261,C7384,الفصل الأول,2021,70
20251501,C0876,الفصل الثاني,2021,89
20258221,C3532,الفصل الأول,2023,51
20258128,C7749,الفصل الثاني,2020,75
20255182,C2801,الفصل الثاني,2021,86
20253028,C3974,الفصل الأول,2022,61
20250999,C7372,الفصل الثاني,2021,76
20254801,C8193,الفصل الثاني,2022,66
20256086,C8068,الفصل الثاني,2022,69
20253780,C7665,الفصل الثاني,2020,76
20254382,C9451,الفصل الثاني,2021,58
20251816,C8425,الفصل الثاني,2023,96
20256068,C8471,الفصل الثاني,2020,56
20255426,C5142,الفصل الثاني,2020,72
20256360,C0258,الفصل الأول,2023,81
20252072,C4229,الفصل الثاني,2022,56
20258208,C3739,الفصل الثاني,2022,52
20251914,C4228,الفصل الثاني,2023,86
20259875,C4767,الفصل الأول,2023,87
20258265,C9240,الفصل الثاني,2023,92
20255206,C5839,الفصل الثاني,2022,95
20252190,C6488,الفصل الأول,2020,65
20257482,C3709,الفصل الثاني,2022,97
20251579,C2452,الفصل الثاني,2021,59
20256389,C0120,الفصل الثاني,2023,72
20258608,C6178,الفصل الأول,2022,63
20257696,C3652,الفصل الثاني,2023,93
20256049,C1593,الفصل الثاني,2023,94
20252780,C6161,الفصل الأول,2022,73
20251488,C0342,الفصل الأول,2022,51
20253948,C1882,الفصل الثاني,2022,84
20255180,C0605,الفصل الثاني,2021,76
20251208,C5107,الفصل الثاني,2020,80
20252172,C3801,الفصل الثاني,2023,58
20258373,C7044,الفصل الأول,2022,87
20252496,C6945,الفصل الأول,2023,59
20255060,C9606,الفصل الأول,2023,53
20257766,C4353,الفصل الأول,2020,93
20253480,C1554,الفصل الثاني,2022,72
20256606,C0276,الفصل الأول,2023,75
20256402,C1811,الفصل الأول,2020,95
20250008,C4162,الفصل الثاني,2022,56
20255469,C1668,الفصل الثاني,2022,65
20250100,C4175,الفصل الثاني,2023,65
20250273,C5521,الفصل الأول,2020,61
20259216,C2338,الفصل الأول,2020,56
20253697,C4148,الفصل الثاني,2020,63
20258959,C5229,الفصل الثاني,2022,84
20254927,C1087,الفصل الثاني,2022,69
20257770,C8598,الفصل الثاني,2022,79
20258296,C6960,الفصل الأول,2020,72
20250541,C2599,الفصل الأول,2020,89
20252393,C2554,الفصل الثاني,2023,98
20252434,C8996,الفصل الأول,2023,61
20258132,C1296,الفصل الأول,2020,51
20257444,C6008,الفصل الأول,2022,58
20257458,C1080,الفصل الثاني,2022,63
20251810,C9089,الفصل الثاني,2020,85
20253164,C2028,الفصل الثاني,2021,61
20250441,C0243,الفصل الأول,2021,94
20250931,C9865,الفصل الأول,2020,91
20258625,C5961,الفصل الأول,2020,58
20255249,C8981,الفصل الثاني,2023,76
20255945,C1361,الفصل الثاني,2023,63
20256388,C4860,الفصل الأول,2020,84
20250566,C1195,الفصل الثاني,2022,63
20252787,C8789,الفصل الأول,2020,81
20250267,C7061,الفصل الأول,2022,53
20255070,C6367,الفصل الثاني,2020,58
20251481,C4798,الفصل الأول,2023,69
20251294,C8755,الفصل الثاني,2021,67
20250182,C7131,الفصل الثاني,2022,75
20251152,C3450,الفصل الأول,2023,98
20258997,C7726,الفصل الثاني,2021,67
20254612,C3383,الفصل الأول,2021,55
20258525,C4745,الفصل الثاني,2022,67
20259343,C3668,الفصل الأول,2021,54
20252717,C3707,الفصل الثاني,2020,98
20254650,C0854,الفصل الأول,2023,100
20254101,C7795,الفصل الثاني,2021,90
20257720,C0779,الفصل الثاني,2022,79
20259837,C8448,الفصل الأول,2023,82
20253723,C8332,الفصل الثاني,2023,93
20257180,C6952,الفصل الثاني,2023,96
20257743,C9808,الفصل الأول,2021,51
20255787,C7980,الفصل الأول,2022,62
20258330,C3958,الفصل الأول,2023,93
20250328,C3227,الفصل الثاني,2020,58
20258599,C1929,الفصل الثاني,2023,79
20256081,C9566,الفصل الأول,2021,93
20259382,C5410,الفصل الثاني,2021,98
20259295,C7108,الفصل الثاني,2022,53
20252677,C2052,الفصل الثاني,2022,84
20256191,C9730,الفصل الثاني,2021,76
20250368,C5569,الفصل الثاني,2020,98
20250522,C1733,الفصل الثاني,2022,91
20251989,C3879,الفصل الثاني,2020,98
20257146,C1949,الفصل الأول,2021,92
20254526,C1227,الفصل الأول,2022,64
20257617,C9501,الفصل الثاني,2021,77
20257105,C5034,الفصل الثاني,2022,66
20252459,C2633,الفصل الأول,2022,84
20252664,C4109,الفصل الأول,2020,75
20256063,C9315,الفصل الثاني,2023,92
20254470,C7892,الفصل الأول,2022,86
20250148,C0814,الفصل الثاني,2023,72
20255233,C9277,الفصل الثاني,2021,85
20257917,C5642,الفصل الثاني,2022,86
20259664,C7707,الفصل الثاني,2020,84
20253898,C7998,الفصل الأول,2020,96
20250071,C2051,الفصل الأول,2020,54
20255827,C0022,الفصل الثاني,2021,53
20252941,C0244,الفصل الأول,2023,70
20256895,C3314,الفصل الثاني,2021,56
20256593,C7110,الفصل الأول,2020,71
20252947,C8980,الفصل الثاني,2020,91
20252924,C0996,الفصل الأول,2021,51
20252431,C5857,الفصل الأول,2022,76
20259689,C0289,الفصل الأول,2020,89
20256331,C5332,الفصل الأول,2021,80
20254950,C5683,الفصل الثاني,2020,57
20257697,C1095,الفصل الأول,2022,76
20253759,C2748,الفصل الثاني,2021,54
20257664,C3572,الفصل الأول,2020,83
20251392,C2410,الفصل الأول,2021,71
20259963,C0770,الفصل الثاني,2023,59
20257275,C9413,الفصل الأول,2020,87
20254821,C9664,الفصل الأول,2021,61
20258637,C5860,الفصل الأول,2021,99
20256649,C0715,الفصل الأول,2022,59
20254145,C3021,الفصل الأول,2023,84
20254170,C3464,الفصل الثاني,2022,64
20250963,C5286,الفصل الأول,2022,76
20254790,C1465,الفصل الثاني,2022,95
20256038,C8748,الفصل الأول,2023,59
20252919,C1833,الفصل الثاني,2022,65
20253550,C4540,الفصل الأول,2020,74
20255931,C0206,الفصل الثاني,2023,79
20259245,C7966,الفصل الأول,2020,90
20258224,C1974,الفصل الثاني,2020,67
20259526,C6484,الفصل الأول,2020,90
20257542,C6905,الفصل الأول,2023,65
20259306,C6363,الفصل الأول,2020,69
20259253,C1786,الفصل الثاني,2022,93
20251663,C4469,الفصل الثاني,2020,64
20254910,C2268,الفصل الأول,2022,63
20259754,C6012,الفصل الثاني,2021,75
20253226,C8305,الفصل الأول,2021,52
20256875,C3124,الفصل الثاني,2021,55
20259499,C6777,الفصل الثاني,2023,58
20256685,C2687,الفصل الثاني,2021,86
20256935,C5701,الفصل الثاني,2022,89
20254856,C5537,الفصل الأول,2023,58
20251178,C2782,الفصل الأول,2023,98
20255649,C9279,الفصل الثاني,2021,96
20252442,C9260,الفصل الأول,2020,51
20255802,C7661,الفصل الثاني,2021,67
20253207,C9577,الفصل الثاني,2020,62
20258049,C0845,الفصل الثاني,2021,97
20253732,C9996,الفصل الأول,2020,86
20253787,C6739,الفصل الثاني,2020,67
20253133,C2984,الفصل الثاني,2023,77
20254906,C7632,الفصل الأول,2021,80
20255912,C2618,الفصل الأول,2022,98
20256927,C8418,الفصل الأول,2023,87
20251734,C3166,الفصل الثاني,2023,77
20256352,C7061,الفصل الثاني,2021,77
20254387,C5540,الفصل الثاني,2023,67
20257033,C4875,الفصل الثاني,2020,90
20252247,C4198,الفصل الأول,2022,75
20252166,C8438,الفصل الأول,2023,73
20252599,C7087,الفصل الأول,2022,64
20254487,C1440,الفصل الثاني,2021,96
20254997,C3103,الفصل الثاني,2021,75
20256329,C1705,الفصل الثاني,2020,85
20256201,C9359,الفصل الأول,2022,99
20254962,C3494,الفصل الأول,2023,92
20251798,C2244,الفصل الثاني,2022,80
20256589,C4381,الفصل الأول,2021,89
20257861,C5237,الفصل الأول,2020,76
20257016,C1389,الفصل الأول,2020,80
20250526,C3718,الفصل الأول,2020,99
20256489,C1534,الفصل الثاني,2022,99
20254417,C1267,الفصل الأول,2023,52
20252130,C6047,الفصل الأول,2023,84
20252302,C8738,الفصل الأول,2022,53
20257454,C1051,الفصل الأول,2021,51
20253581,C0012,الفصل الثاني,2023,94
20259903,C6664,الفصل الأول,2020,57
20253390,C1540,الفصل الأول,2020,96
20253846,C3920,الفصل الثاني,2020,51
20250799,C1737,الفصل الأول,2021,65
20255141,C8726,الفصل الأول,2021,53
20256731,C1993,الفصل الأول,2022,54
20258248,C7643,الفصل الأول,2020,80
20255306,C8770,الفصل الثاني,2022,86
20256147,C5641,الفصل الأول,2021,74
20251817,C4096,الفصل الأول,2022,86
20256471,C8924,الفصل الثاني,2021,93
20254475,C2976,الفصل الثاني,2022,90
20257768,C2987,الفصل الثاني,2023,87
20255774,C2106,الفصل الأول,2020,95
20252049,C7940,الفصل الثاني,2020,59
20250783,C3829,الفصل الثاني,2021,85
20254541,C6058,الفصل الأول,2020,81
20254981,C4580,الفصل الثاني,2022,68
20257446,C9718,الفصل الأول,2021,66
20257311,C8239,الفصل الأول,2021,91
20252072,C2890,الفصل الثاني,2023,72
20255711,C9772,الفصل الثاني,2021,90
20256035,C9942,الفصل الثاني,2021,57
20251786,C2480,الفصل الثاني,2021,86
20253607,C6449,الفصل الأول,2023,61
20253516,C1607,الفصل الثاني,2021,84
20253216,C4398,الفصل الأول,2020,72
20259824,C5990,الفصل الأول,2023,75
20250597,C3781,الفصل الأول,2021,86
20254718,C9937,الفصل الثاني,2020,98
20251788,C3928,الفصل الثاني,2020,67
20255434,C6763,الفصل الثاني,2021,77
20258848,C4443,الفصل الثاني,2021,73
20254430,C0993,الفصل الأول,2020,58
20254302,C1632,الفصل الثاني,2022,84
20253497,C6212,الفصل الثاني,2023,61
20250627,C6699,الفصل الأول,2020,88
20252319,C5750,الفصل الأول,2020,71
20257319,C0160,الفصل الثاني,2021,86
20258776,C5130,الفصل الثاني,2022,77
20251051,C1375,الفصل الثاني,2021,63
20253488,C1504,الفصل الأول,2021,70
20258234,C3126,الفصل الأول,2021,85
20258227,C3889,الفصل الثاني,2021,59
20259180,C6572,الفصل الأول,2020,73
20255074,C0822,الفصل الأول,2022,85
20256087,C2520,الفصل الأول,2021,65
20252346,C8620,الفصل الأول,2023,86
20259121,C0457,الفصل الثاني,2022,71
20254294,C4262,الفصل الأول,2023,87
20253795,C3181,الفصل الثاني,2023,100
20259769,C1685,الفصل الثاني,2023,83
20254928,C5036,الفصل الثاني,2023,73
20257714,C2148,الفصل الثاني,2020,61
20253842,C6113,الفصل الأول,2020,63
20259728,C7972,الفصل الأول,2023,97
20254018,C0546,الفصل الثاني,2021,59
20257821,C5747,الفصل الأول,2021,55
20251036,C9047,الفصل الأول,2020,76
20258074,C5275,الفصل الثاني,2022,98
20250895,C9079,الفصل الأول,2023,88
20259066,C9927,الفصل الأول,2020,58
20254030,C8146,الفصل الثاني,2020,76
20253141,C9046,الفصل الأول,2021,77
20257081,C9500,الفصل الثاني,2020,99
20254615,C9842,الفصل الثاني,2023,84
20259020,C4622,الفصل الأول,2023,55
20258889,C9685,الفصل الأول,2020,72
20251462,C6589,الفصل الثاني,2021,51
20258643,C8278,الفصل الثاني,2022,100
20254232,C8997,الفصل الثاني,2020,56
20250336,C4550,الفصل الثاني,2023,81
20256177,C3949,الفصل الثاني,2023,92
20255184,C0109,الفصل الأول,2023,80
20250959,C9307,الفصل الثاني,2020,80
20250223,C7505,الفصل الأول,2021,66
20255584,C8471,الفصل الثاني,2021,59
20256083,C8483,الفصل الأول,2023,93
20259999,C6098,الفصل الثاني,2022,98
20255493,C5770,الفصل الثاني,2022,98
